data;preco_br;preco_us
08/05/2001;18,56;8,26
09/05/2001;18,75;8,29
10/05/2001;18,84;8,34
11/05/2001;18,97;8,3
14/05/2001;19,4;8,39
15/05/2001;19,61;8,39
16/05/2001;20;8,62
17/05/2001;19,99;8,67
18/05/2001;19,97;8,67
21/05/2001;19,94;8,59
22/05/2001;19,9;8,57
23/05/2001;20,47;8,73
24/05/2001;20,79;8,85
25/05/2001;20,92;9,02
28/05/2001;20,56;8,81
29/05/2001;20,38;8,68
30/05/2001;20,33;8,66
31/05/2001;20,75;8,74
01/06/2001;21,43;9,01
04/06/2001;20,96;8,8
05/06/2001;21,52;9,01
06/06/2001;21,68;9,08
07/06/2001;21,84;9,23
08/06/2001;21,94;9,3
11/06/2001;22,32;9,38
12/06/2001;22,61;9,4
13/06/2001;22,96;9,48
15/06/2001;22,7;9,41
18/06/2001;22,82;9,29
19/06/2001;23,26;9,38
20/06/2001;23,43;9,49
21/06/2001;22,25;9,34
22/06/2001;21,35;9,24
25/06/2001;20,91;9,09
26/06/2001;21,15;9,09
27/06/2001;21,68;9,4
28/06/2001;21,38;9,3
29/06/2001;22,67;9,82
02/07/2001;23,22;9,96
03/07/2001;23,59;10,03
04/07/2001;23,66;9,77
05/07/2001;24,43;9,89
06/07/2001;25,25;10,02
10/07/2001;25,93;10,41
11/07/2001;27,03;10,62
12/07/2001;27,58;10,88
13/07/2001;27,67;10,83
16/07/2001;27,24;10,55
17/07/2001;27,6;11,04
18/07/2001;26,3;10,68
19/07/2001;26,43;10,53
20/07/2001;25,41;10,36
23/07/2001;24,94;10,33
24/07/2001;25,53;10,33
25/07/2001;26,31;10,57
26/07/2001;27,18;10,96
27/07/2001;27,28;11,09
30/07/2001;26,41;10,94
31/07/2001;26,5;10,74
01/08/2001;27,3;10,94
02/08/2001;26,82;10,76
03/08/2001;26,41;10,54
06/08/2001;26,39;10,72
07/08/2001;26,59;10,7
08/08/2001;27,02;10,94
09/08/2001;27,38;11,1
10/08/2001;28,01;11,37
13/08/2001;28,29;11,32
14/08/2001;28,29;11,24
15/08/2001;28,4;11,4
16/08/2001;27,82;11,12
17/08/2001;28,13;11,16
20/08/2001;27,85;11,06
21/08/2001;28,02;10,99
22/08/2001;27,97;11,09
23/08/2001;27,63;10,92
24/08/2001;27,73;10,88
27/08/2001;27,85;10,88
28/08/2001;27,91;10,91
29/08/2001;27,99;10,99
30/08/2001;28,05;11,08
31/08/2001;28,21;11
03/09/2001;28,35;11,05
04/09/2001;28,4;11,11
05/09/2001;28,48;11,05
06/09/2001;28,49;11,02
10/09/2001;28,55;10,95
11/09/2001;28,5;10,71
12/09/2001;28,61;10,65
13/09/2001;29,38;11,04
14/09/2001;29,57;11,07
17/09/2001;29,51;11,06
18/09/2001;29,59;10,98
19/09/2001;29,55;10,91
20/09/2001;29,64;10,75
21/09/2001;29,77;10,5
24/09/2001;29,78;10,95
25/09/2001;29,87;11
26/09/2001;29,79;10,88
27/09/2001;29,68;11,09
28/09/2001;29,31;10,98
01/10/2001;29,09;10,86
02/10/2001;28,98;10,71
03/10/2001;29,1;10,69
04/10/2001;29,16;10,65
05/10/2001;29,38;10,58
08/10/2001;29,49;10,64
09/10/2001;29,66;10,66
10/10/2001;29,76;10,74
11/10/2001;29,96;10,77
15/10/2001;29,61;10,68
16/10/2001;29,53;10,88
17/10/2001;29,42;10,81
18/10/2001;29,59;10,72
19/10/2001;29,58;10,81
22/10/2001;29,54;10,85
23/10/2001;29,7;10,88
24/10/2001;30,11;10,91
25/10/2001;30,17;11,11
26/10/2001;30,32;11,12
29/10/2001;30,36;11,15
30/10/2001;30,3;11,13
31/10/2001;30,22;11,2
01/11/2001;30,33;11,34
05/11/2001;30,6;11,78
06/11/2001;30,59;11,72
07/11/2001;30,59;11,94
08/11/2001;30,3;11,97
09/11/2001;29,91;11,78
12/11/2001;29,85;11,7
13/11/2001;29,87;11,84
14/11/2001;29,89;11,74
16/11/2001;29,8;11,79
19/11/2001;30,07;11,93
20/11/2001;29,93;11,71
21/11/2001;29,86;11,74
22/11/2001;29,84;11,77
23/11/2001;29,78;11,89
26/11/2001;29,54;11,91
27/11/2001;29,05;11,75
28/11/2001;28,92;11,65
29/11/2001;28,77;11,33
30/11/2001;28,78;11,53
03/12/2001;28,72;11,71
04/12/2001;28,7;11,78
05/12/2001;28,58;11,73
06/12/2001;28,53;11,79
07/12/2001;28,43;11,88
10/12/2001;28,15;12,07
11/12/2001;27,73;11,65
12/12/2001;27,37;11,55
13/12/2001;26,94;11,35
14/12/2001;26,79;11,27
17/12/2001;26,72;11,34
18/12/2001;26,59;11,44
19/12/2001;26,37;11,49
20/12/2001;26,29;11,26
21/12/2001;26,21;11,21
26/12/2001;25,84;11,13
27/12/2001;25,84;11,09
28/12/2001;25,69;11,09
02/01/2002;25,61;11,12
03/01/2002;25,58;11,14
04/01/2002;25,49;10,93
07/01/2002;25,36;10,89
08/01/2002;25,1;10,57
09/01/2002;25,11;10,57
10/01/2002;24,96;10,31
11/01/2002;25,12;10,46
14/01/2002;25,24;10,54
15/01/2002;25,2;10,62
16/01/2002;25,26;10,67
17/01/2002;25,26;10,61
18/01/2002;25,14;10,63
21/01/2002;25,1;10,57
22/01/2002;25,18;10,57
23/01/2002;25,21;10,57
24/01/2002;25,21;10,48
25/01/2002;25,12;10,41
28/01/2002;24,88;10,26
29/01/2002;24,79;10,17
30/01/2002;24,67;10,14
31/01/2002;24,6;10,19
01/02/2002;24,52;10,17
04/02/2002;24,39;10,06
05/02/2002;24,26;10,01
06/02/2002;23,95;9,83
07/02/2002;23,72;9,63
08/02/2002;23,57;9,58
13/02/2002;22,75;9,44
14/02/2002;22,25;9,15
15/02/2002;22,02;9,07
18/02/2002;21,89;8,99
19/02/2002;21,71;8,96
20/02/2002;21,62;8,93
21/02/2002;21,64;8,93
22/02/2002;21,59;8,91
25/02/2002;21,3;8,89
26/02/2002;20,85;8,71
27/02/2002;20,55;8,71
28/02/2002;20,38;8,62
01/03/2002;20,35;8,68
04/03/2002;20,23;8,7
05/03/2002;20,14;8,64
06/03/2002;20,18;8,52
07/03/2002;20,58;8,67
08/03/2002;20,69;8,8
11/03/2002;21;8,91
12/03/2002;21,05;9,03
13/03/2002;21,11;8,99
14/03/2002;21,33;9,1
15/03/2002;21,55;9,18
18/03/2002;21,53;9,19
19/03/2002;21,54;9,19
20/03/2002;21,51;9,17
21/03/2002;21,64;9,23
22/03/2002;21,82;9,23
25/03/2002;21,96;9,29
26/03/2002;22,01;9,38
27/03/2002;22,07;9,5
28/03/2002;22,1;9,5
01/04/2002;22,15;9,61
02/04/2002;22,13;9,62
03/04/2002;21,98;9,51
04/04/2002;21,78;9,46
05/04/2002;21,68;9,51
08/04/2002;21,53;9,39
09/04/2002;21,35;9,37
10/04/2002;21;9,26
11/04/2002;21,05;9,22
12/04/2002;21,29;9,28
15/04/2002;21,42;9,22
16/04/2002;21,91;9,44
17/04/2002;22,52;9,69
18/04/2002;22,78;9,78
19/04/2002;23,07;9,9
22/04/2002;23,37;9,98
23/04/2002;23,63;10,01
24/04/2002;24,19;10,26
25/04/2002;24,27;10,27
26/04/2002;23,92;10,09
29/04/2002;23,48;9,93
30/04/2002;23,19;9,82
02/05/2002;23,03;9,61
03/05/2002;23,04;9,56
06/05/2002;23,27;9,61
07/05/2002;23,25;9,55
08/05/2002;23,57;9,66
09/05/2002;24,24;9,8
10/05/2002;24,67;10
13/05/2002;25,1;9,96
14/05/2002;25,19;10,04
15/05/2002;25,45;10,16
16/05/2002;25,6;10,38
17/05/2002;25,59;10,33
20/05/2002;25,9;10,43
21/05/2002;26,34;10,61
22/05/2002;26,55;10,52
23/05/2002;26,81;10,6
24/05/2002;26,84;10,64
27/05/2002;26,84;10,62
28/05/2002;27,23;10,77
29/05/2002;27,44;10,92
31/05/2002;27,89;11,09
03/06/2002;28,13;11,09
04/06/2002;29,11;11,21
05/06/2002;29,48;11,3
06/06/2002;29,99;11,27
07/06/2002;29,83;11,31
10/06/2002;28,75;10,91
11/06/2002;28,97;10,68
12/06/2002;29,23;10,46
13/06/2002;28,95;10,68
14/06/2002;28,93;10,65
17/06/2002;28,71;10,78
18/06/2002;28,44;10,48
19/06/2002;28,37;10,48
20/06/2002;28,87;10,43
21/06/2002;29,49;10,38
24/06/2002;29,95;10,77
25/06/2002;29,94;10,6
26/06/2002;30,36;10,53
27/06/2002;30,75;10,77
28/06/2002;31;10,99
01/07/2002;31,46;10,86
02/07/2002;31,75;10,98
03/07/2002;31,23;10,9
04/07/2002;31,18;10,92
05/07/2002;31,59;10,96
08/07/2002;31,66;11,07
10/07/2002;32,33;11,34
11/07/2002;32,24;11,55
12/07/2002;32,21;11,46
15/07/2002;33,18;11,63
16/07/2002;33,63;11,71
17/07/2002;33,68;11,63
18/07/2002;33,7;11,82
19/07/2002;33,43;11,66
22/07/2002;34,12;11,75
23/07/2002;33,52;11,48
24/07/2002;33,8;11,47
25/07/2002;33,43;11,16
26/07/2002;33,39;11,08
29/07/2002;33,33;10,46
30/07/2002;34,85;10,56
31/07/2002;36,58;10,54
01/08/2002;36,83;11,66
02/08/2002;34,68;11,52
05/08/2002;33,87;10,7
06/08/2002;35,28;11,33
07/08/2002;34,52;11,43
08/08/2002;33,1;11,36
09/08/2002;34,02;11,23
12/08/2002;36,86;11,68
13/08/2002;37,85;11,96
14/08/2002;38,38;11,98
15/08/2002;38,85;12,1
16/08/2002;37,79;12,09
19/08/2002;36,51;11,76
20/08/2002;35,6;11,48
21/08/2002;35,69;11,57
22/08/2002;35,71;11,36
23/08/2002;35,92;11,54
26/08/2002;36,06;11,67
27/08/2002;36,56;11,66
28/08/2002;37,13;11,9
29/08/2002;37,31;12,13
30/08/2002;36,68;12,19
02/09/2002;36,47;11,91
03/09/2002;37,44;12,08
04/09/2002;37,91;12,17
05/09/2002;38,56;12,23
06/09/2002;39,01;12,34
09/09/2002;39,61;12,76
10/09/2002;40;12,75
11/09/2002;41,03;13,21
12/09/2002;40,65;13
13/09/2002;40,54;12,83
16/09/2002;40,92;12,72
17/09/2002;41,03;12,63
18/09/2002;42,34;12,62
19/09/2002;42,59;12,35
20/09/2002;42,88;12,59
23/09/2002;43,2;12,08
24/09/2002;44,79;11,85
25/09/2002;45,47;12,41
26/09/2002;46,45;12,35
27/09/2002;47,16;12,17
30/09/2002;46,51;12,37
01/10/2002;45,19;12,52
02/10/2002;43,06;11,77
03/10/2002;42,6;11,53
04/10/2002;43,03;11,89
07/10/2002;43,58;11,67
08/10/2002;43,6;11,7
09/10/2002;44,94;11,6
10/10/2002;46,19;11,58
11/10/2002;47,61;12,46
14/10/2002;46,97;12,2
15/10/2002;47,82;12,42
16/10/2002;48,04;12,26
17/10/2002;48,46;12,41
18/10/2002;47,91;12,36
21/10/2002;48,88;12,49
22/10/2002;48,92;12,51
23/10/2002;48,82;12,47
24/10/2002;48,37;12,73
25/10/2002;47,39;12,71
28/10/2002;46,3;12,25
29/10/2002;47,4;12,38
30/10/2002;47,23;12,71
31/10/2002;46,37;12,77
01/11/2002;45,91;12,75
04/11/2002;45,27;12,79
05/11/2002;45,92;13,03
06/11/2002;46,14;12,62
07/11/2002;46,56;12,93
08/11/2002;46,25;13,03
11/11/2002;45,14;12,84
12/11/2002;45,91;12,72
13/11/2002;46,77;12,89
14/11/2002;47,23;12,82
18/11/2002;46,77;13,14
19/11/2002;47,25;13,29
20/11/2002;47,44;13,5
21/11/2002;47,54;13,49
22/11/2002;47,47;13,34
25/11/2002;47,18;13,33
26/11/2002;47,85;13,26
27/11/2002;48,54;13,52
28/11/2002;48,61;13,46
29/11/2002;49,1;13,42
02/12/2002;49,5;13,64
03/12/2002;49,49;13,41
04/12/2002;49,57;13,31
05/12/2002;49,96;13,25
06/12/2002;49,75;13,27
09/12/2002;49,96;13,2
10/12/2002;50,25;13,21
11/12/2002;50,46;13,35
12/12/2002;50,45;13,33
13/12/2002;50,51;13,54
16/12/2002;50,15;13,93
17/12/2002;49,57;13,87
18/12/2002;48,14;13,68
19/12/2002;47,68;13,68
20/12/2002;46,51;13,33
23/12/2002;46,51;13,25
26/12/2002;47,08;13,19
27/12/2002;47,07;13,3
30/12/2002;46,75;13,17
02/01/2003;45,88;13
03/01/2003;46;13,35
06/01/2003;45,99;13,73
07/01/2003;45,81;13,88
08/01/2003;46,08;13,88
09/01/2003;46,06;13,89
10/01/2003;45,95;13,94
13/01/2003;45,62;13,78
14/01/2003;42,91;13,16
15/01/2003;41,65;12,51
16/01/2003;40,69;12,29
17/01/2003;40,75;12,08
20/01/2003;40,56;11,91
21/01/2003;40,56;11,66
22/01/2003;40,92;11,64
23/01/2003;40,96;11,6
24/01/2003;41,03;11,32
27/01/2003;41,71;11,52
28/01/2003;42,2;11,59
29/01/2003;42,28;11,73
30/01/2003;42,24;11,87
31/01/2003;42,31;12,02
03/02/2003;42,6;12,12
04/02/2003;42,71;11,96
05/02/2003;42,57;11,95
06/02/2003;42,75;11,9
07/02/2003;42,59;11,86
10/02/2003;42,76;11,93
11/02/2003;42,65;11,91
12/02/2003;42,73;11,85
13/02/2003;43,13;11,78
14/02/2003;43,36;11,83
17/02/2003;44,11;12,19
18/02/2003;43,76;12,19
19/02/2003;42,97;11,89
20/02/2003;42,45;11,74
21/02/2003;42,55;11,75
24/02/2003;42,35;11,81
25/02/2003;42,92;11,91
26/02/2003;42,7;11,92
27/02/2003;42,36;11,88
28/02/2003;41,87;11,73
05/03/2003;40,75;11,47
06/03/2003;39,98;11,42
07/03/2003;39,18;11,19
10/03/2003;39,45;11,2
11/03/2003;39,45;11,32
12/03/2003;39,56;11,4
13/03/2003;39,61;11,62
14/03/2003;39,76;11,57
17/03/2003;39,66;11,51
18/03/2003;40,02;11,62
19/03/2003;40,17;11,58
20/03/2003;40,52;11,64
21/03/2003;40,33;11,84
24/03/2003;40,11;11,8
25/03/2003;39,76;11,8
26/03/2003;39,19;11,58
27/03/2003;39,3;11,6
28/03/2003;39,22;11,66
31/03/2003;38,47;11,47
01/04/2003;38,16;11,52
02/04/2003;38,3;11,74
03/04/2003;38,1;11,7
04/04/2003;37,84;11,75
07/04/2003;37,52;11,9
08/04/2003;37,56;11,79
09/04/2003;37,7;11,8
10/04/2003;38,04;11,72
11/04/2003;37,95;11,84
14/04/2003;37,93;12
15/04/2003;37,52;12,18
16/04/2003;37,17;12,01
17/04/2003;36,94;12,19
22/04/2003;37,12;12,2
23/04/2003;36,54;12,18
24/04/2003;36,31;12,05
25/04/2003;36,06;11,99
28/04/2003;35,99;12,15
29/04/2003;35,57;12,22
30/04/2003;35,64;12,24
02/05/2003;36,1;12,17
05/05/2003;37,12;12,21
06/05/2003;36,94;12,21
07/05/2003;36,94;12,54
08/05/2003;36,22;12,42
09/05/2003;36,45;12,68
12/05/2003;36,86;12,86
13/05/2003;36,69;12,7
14/05/2003;37,08;12,82
15/05/2003;37,4;12,59
16/05/2003;37,75;12,82
19/05/2003;37,64;12,55
20/05/2003;38,11;12,53
21/05/2003;37,99;12,66
22/05/2003;37,61;12,61
23/05/2003;37,1;12,71
26/05/2003;36,68;12,12
27/05/2003;37,61;12,41
28/05/2003;37,67;12,51
29/05/2003;37,33;12,72
30/05/2003;37,39;12,59
02/06/2003;36,9;12,38
03/06/2003;36,73;12,47
04/06/2003;36,17;12,39
05/06/2003;36,25;12,67
06/06/2003;36,32;12,62
09/06/2003;36,58;12,77
10/06/2003;36,72;12,79
11/06/2003;36,8;12,9
12/06/2003;36,85;12,86
13/06/2003;36,71;12,93
16/06/2003;36,14;12,57
17/06/2003;36,41;12,71
18/06/2003;37,11;12,84
20/06/2003;37,45;12,96
23/06/2003;37,53;13,11
24/06/2003;37,76;13,16
25/06/2003;37,75;13,2
26/06/2003;37,77;13,03
27/06/2003;37,45;13
30/06/2003;36,64;12,89
01/07/2003;36,64;12,91
02/07/2003;36,66;13,02
03/07/2003;36,68;12,99
04/07/2003;36,64;12,9
07/07/2003;36,56;12,68
08/07/2003;36,72;12,8
10/07/2003;36,83;12,73
11/07/2003;37,31;12,89
14/07/2003;37,07;12,95
15/07/2003;36,36;12,73
16/07/2003;36,09;12,65
17/07/2003;35,58;12,4
18/07/2003;35,07;12,14
21/07/2003;34,57;12,01
22/07/2003;34,77;12,06
23/07/2003;34,74;11,99
24/07/2003;34,2;11,83
25/07/2003;34,03;11,77
28/07/2003;34,49;11,9
29/07/2003;34,48;11,74
30/07/2003;34,43;11,59
31/07/2003;34,26;11,56
01/08/2003;34,89;11,52
04/08/2003;35,61;11,6
05/08/2003;34,76;11,5
06/08/2003;34,94;11,45
07/08/2003;34,69;11,63
08/08/2003;34,78;11,64
11/08/2003;35,03;11,66
12/08/2003;36,09;11,91
13/08/2003;36,43;12,04
14/08/2003;36,08;11,99
15/08/2003;35,72;11,94
18/08/2003;37,33;12,43
19/08/2003;36,78;12,31
20/08/2003;37,5;12,52
21/08/2003;37,92;12,62
22/08/2003;38,14;12,78
25/08/2003;38,21;12,76
26/08/2003;38,28;12,81
27/08/2003;38,08;12,87
28/08/2003;38,09;12,88
29/08/2003;38,27;12,85
01/09/2003;38,17;12,78
02/09/2003;37,85;12,66
03/09/2003;38,04;12,84
04/09/2003;38,42;13,1
05/09/2003;38,25;13,16
08/09/2003;38,19;12,97
09/09/2003;38,32;13,11
10/09/2003;38,19;13,21
11/09/2003;38,9;13,35
12/09/2003;39,18;13,5
15/09/2003;39,01;13,54
16/09/2003;38,76;13,3
17/09/2003;39,31;13,51
18/09/2003;39,5;13,62
19/09/2003;40,38;13,91
22/09/2003;41,08;14,15
23/09/2003;41,7;14,26
24/09/2003;41,7;14,27
25/09/2003;41,86;14,24
26/09/2003;42,05;14,33
29/09/2003;42,89;14,65
30/09/2003;42,96;14,86
01/10/2003;43,3;14,9
02/10/2003;43,48;15,03
03/10/2003;43,04;14,91
06/10/2003;42,71;14,91
07/10/2003;42,77;14,96
08/10/2003;42,69;14,99
09/10/2003;42,71;15,08
10/10/2003;44,49;15,71
13/10/2003;45,09;15,89
14/10/2003;45,1;15,94
15/10/2003;44,85;15,8
16/10/2003;45,09;15,82
17/10/2003;45,55;15,88
20/10/2003;46,43;16,14
21/10/2003;46,39;16,24
22/10/2003;47,02;16,42
23/10/2003;47,9;16,72
24/10/2003;48,22;16,8
27/10/2003;49,24;17,16
28/10/2003;49,09;17,16
29/10/2003;49,58;17,43
30/10/2003;49,85;17,5
31/10/2003;49,31;17,19
03/11/2003;49,52;17,38
04/11/2003;49,16;17,18
05/11/2003;48,5;16,94
06/11/2003;48,76;16,95
07/11/2003;48,71;16,98
10/11/2003;48,2;16,69
11/11/2003;48,85;16,81
12/11/2003;49,95;17,2
13/11/2003;49,46;16,82
14/11/2003;49,54;16,79
17/11/2003;49,61;16,92
18/11/2003;48,81;16,58
19/11/2003;47,57;16,16
20/11/2003;47,12;16,01
21/11/2003;47,01;16,09
24/11/2003;46,2;15,82
25/11/2003;45,8;15,6
26/11/2003;46,22;15,68
27/11/2003;46,2;15,69
28/11/2003;46,75;15,86
01/12/2003;46,69;15,96
02/12/2003;46,98;16,02
03/12/2003;47;16,03
04/12/2003;47,15;16,01
05/12/2003;46,57;15,87
08/12/2003;46,65;15,86
09/12/2003;46,99;16,01
10/12/2003;46,94;15,95
11/12/2003;46,85;15,95
12/12/2003;46,66;15,88
15/12/2003;46,52;15,93
16/12/2003;46,14;15,71
17/12/2003;46,03;15,71
18/12/2003;46,14;15,73
19/12/2003;45,93;15,71
22/12/2003;45,86;15,71
23/12/2003;45,66;15,7
29/12/2003;46,03;16,08
30/12/2003;46,31;15,95
05/01/2004;46,46;16,28
06/01/2004;46,56;16,23
07/01/2004;46,49;16,27
08/01/2004;46,11;16,16
09/01/2004;45,74;16,15
12/01/2004;46,72;16,76
13/01/2004;46,48;16,56
14/01/2004;46,53;16,51
15/01/2004;46,17;16,4
16/01/2004;46,24;16,34
19/01/2004;46,29;16,3
20/01/2004;46,46;16,37
21/01/2004;46,7;16,41
22/01/2004;46,53;16,39
23/01/2004;46,34;16,32
26/01/2004;46,38;16,3
27/01/2004;46,28;16,13
28/01/2004;46,05;15,9
29/01/2004;45,43;15,5
30/01/2004;45,77;15,61
02/02/2004;45,49;15,45
03/02/2004;44,8;15,35
04/02/2004;44,93;15,39
05/02/2004;45,02;15,35
06/02/2004;45,53;15,52
09/02/2004;45,35;15,5
10/02/2004;45,25;15,49
11/02/2004;45,3;15,58
12/02/2004;45,1;15,57
13/02/2004;44,41;15,28
16/02/2004;44,08;15,16
17/02/2004;44,6;15,28
18/02/2004;44,87;15,26
19/02/2004;45,26;15,29
20/02/2004;45,7;15,44
25/02/2004;46,29;15,74
26/02/2004;46,07;15,7
27/02/2004;46,15;15,88
01/03/2004;46,93;16,21
02/03/2004;47,8;16,53
03/03/2004;47,85;16,57
04/03/2004;48,17;16,67
05/03/2004;48,39;16,86
08/03/2004;47,84;16,63
09/03/2004;48,45;16,82
10/03/2004;48,85;16,84
11/03/2004;48,85;16,79
12/03/2004;49,64;17,11
15/03/2004;50,51;17,39
16/03/2004;51,54;17,79
17/03/2004;52,49;18,02
18/03/2004;53,41;18,36
19/03/2004;54,18;18,67
22/03/2004;55,3;18,98
23/03/2004;54,84;18,81
24/03/2004;54,9;18,74
25/03/2004;54,54;18,57
26/03/2004;54,58;18,57
29/03/2004;52,85;17,98
30/03/2004;52,33;17,99
31/03/2004;51,26;17,7
01/04/2004;51,63;17,87
02/04/2004;53,04;18,32
05/04/2004;53,37;18,56
06/04/2004;52,62;18,3
07/04/2004;52,49;18,28
08/04/2004;52,42;18,17
12/04/2004;50,82;17,63
13/04/2004;50,75;17,54
14/04/2004;51,26;17,75
15/04/2004;51,07;17,5
16/04/2004;50,17;17,25
19/04/2004;50,89;17,5
20/04/2004;50,62;17,29
22/04/2004;50,62;17,29
23/04/2004;51,41;17,67
26/04/2004;51,48;17,68
27/04/2004;52,54;18,01
28/04/2004;52,56;17,82
29/04/2004;52,93;17,84
30/04/2004;53,53;18,26
03/05/2004;53,78;18,05
04/05/2004;53,84;18,13
05/05/2004;53,36;18,06
06/05/2004;53,08;17,69
07/05/2004;53,47;17,46
10/05/2004;53,79;17,13
11/05/2004;53,97;17,55
12/05/2004;53,07;16,89
13/05/2004;51,75;16,51
14/05/2004;50,21;16,24
17/05/2004;48,01;15,37
18/05/2004;46,9;14,98
19/05/2004;46,85;14,95
20/05/2004;47,11;14,66
21/05/2004;46,54;14,56
24/05/2004;45,78;14,4
25/05/2004;45,94;14,64
26/05/2004;46,27;14,64
27/05/2004;45,01;14,43
28/05/2004;42,25;13,67
31/05/2004;42,37;13,28
01/06/2004;44,49;14,06
02/06/2004;44,76;14,28
03/06/2004;43,14;13,68
04/06/2004;43,28;13,82
07/06/2004;43,24;13,89
08/06/2004;44,53;14,32
09/06/2004;44,6;14,27
11/06/2004;44,56;14,19
14/06/2004;45,6;14,39
15/06/2004;46,5;14,88
16/06/2004;45,42;14,46
17/06/2004;45,06;14,41
18/06/2004;45,29;14,42
21/06/2004;45,38;14,48
22/06/2004;45,79;14,61
23/06/2004;46,65;14,95
24/06/2004;46,35;14,98
25/06/2004;46,31;14,89
28/06/2004;45,5;14,54
29/06/2004;45,14;14,53
30/06/2004;44,2;14,32
01/07/2004;44,21;14,38
02/07/2004;44,31;14,57
05/07/2004;44,26;14,64
06/07/2004;44,38;14,56
07/07/2004;44,55;14,68
08/07/2004;43,75;14,3
09/07/2004;42,62;14,02
12/07/2004;42,16;13,89
13/07/2004;40,23;13,24
14/07/2004;39,68;13,11
15/07/2004;39,22;13,01
16/07/2004;37,82;12,6
19/07/2004;37,34;12,47
20/07/2004;37,66;12,53
21/07/2004;38,44;12,7
22/07/2004;37,93;12,47
23/07/2004;37,88;12,4
26/07/2004;38,28;12,44
27/07/2004;39,92;13,03
28/07/2004;39,17;12,83
29/07/2004;38,41;12,65
30/07/2004;37,41;12,32
02/08/2004;36,59;12,01
03/08/2004;37;12,12
04/08/2004;37,61;12,31
05/08/2004;38,08;12,41
06/08/2004;37,91;12,5
09/08/2004;38,01;12,5
10/08/2004;37,55;12,4
11/08/2004;37,72;12,42
12/08/2004;38,69;12,75
13/08/2004;38,99;12,91
16/08/2004;38,46;12,79
17/08/2004;38,95;13
18/08/2004;39,78;13,33
19/08/2004;39,74;13,3
20/08/2004;39,46;13,27
23/08/2004;40,43;13,64
24/08/2004;40,79;13,8
25/08/2004;41,14;13,94
26/08/2004;41,16;13,92
27/08/2004;41,04;13,89
30/08/2004;40,82;13,86
31/08/2004;40,99;14
01/09/2004;41,04;13,99
02/09/2004;40,47;13,77
03/09/2004;40,18;13,72
06/09/2004;40,33;13,84
08/09/2004;38,98;13,44
09/09/2004;38,17;13,16
10/09/2004;38,61;13,3
13/09/2004;38;13,05
14/09/2004;38,28;13,16
15/09/2004;38,27;13,19
16/09/2004;38,6;13,38
17/09/2004;37,86;13,2
20/09/2004;37,64;13,1
21/09/2004;37,17;12,95
22/09/2004;36,6;12,7
23/09/2004;36,37;12,63
24/09/2004;35,8;12,47
27/09/2004;35,76;12,45
28/09/2004;35,54;12,4
29/09/2004;35,26;12,35
30/09/2004;35,36;12,37
01/10/2004;35,36;12,46
04/10/2004;34,71;12,28
05/10/2004;34,04;12,03
06/10/2004;34,28;12,06
07/10/2004;34,6;12,11
08/10/2004;34,38;12,15
11/10/2004;34,51;12,24
13/10/2004;33,39;11,76
14/10/2004;33,66;11,72
15/10/2004;33,97;11,89
18/10/2004;33,99;11,89
19/10/2004;34,27;11,9
20/10/2004;34,53;12,02
21/10/2004;34,74;12,16
22/10/2004;34,88;12,15
25/10/2004;34,88;12,1
26/10/2004;35,07;12,24
27/10/2004;34,89;12,19
28/10/2004;34,69;12,1
29/10/2004;34,47;12,06
01/11/2004;34,21;11,99
